City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
141,Tuktoyaktuk,CA,2023-02-09 04:23:41,69.4541,-133.0374,-36.4,74,20,3.44
142,Havre,FR,2023-02-09 04:28:26,49.5833,0.3333,32.2,93,13,1.14
143,Pisco,PE,2023-02-09 04:28:27,-13.7,-76.2167,73.45,83,0,6.91
144,Mulege,MX,2023-02-09 04:28:27,26.8833,-111.9833,59.02,39,1,6.26
145,Hamilton,US,2023-02-09 04:27:38,39.1834,-84.5333,50.94,94,100,9.22
146,Blackfoot,US,2023-02-09 04:28:27,43.1905,-112.345,24.58,94,17,2.59
147,Orbetello,IT,2023-02-09 04:28:28,42.4408,11.2196,35.62,72,80,9.64
148,Port Blair,IN,2023-02-09 04:24:58,11.6667,92.75,82.44,69,40,8.05
149,Kodiak,US,2023-02-09 04:28:28,57.79,-152.4072,20.71,45,0,5.75
150,Kahului,US,2023-02-09 04:27:33,20.8947,-156.47,75.85,72,40,19.57
151,Sitka,US,2023-02-09 04:28:28,57.0531,-135.33,39.09,65,100,11.5
152,Mar Del Plata,AR,2023-02-09 04:26:12,-38.0023,-57.5575,67.95,92,0,1.99
153,Saumur,FR,2023-02-09 04:28:29,47.3333,-0.25,24.89,60,0,1.25
154,Zhezkazgan,KZ,2023-02-09 04:28:29,47.8043,67.7144,-5.82,77,40,17.9
155,Lucapa,AO,2023-02-09 04:23:40,-8.4192,20.7447,63.61,96,100,3.94
156,Fortuna,US,2023-02-09 04:24:35,40.5982,-124.1573,43.72,92,75,0.0
157,Aljezur,PT,2023-02-09 04:28:30,37.3191,-8.8033,50.47,91,49,12.28
158,Eyl,SO,2023-02-09 04:28:30,7.9803,49.8164,72.84,84,31,12.06
159,Birin,NP,2023-02-09 04:28:30,26.8865,88.0718,51.3,65,85,3.49
160,Gladstone,AU,2023-02-09 04:27:35,-23.85,151.25,89.53,33,40,17.27
161,San Quintin,MX,2023-02-09 04:23:40,30.4833,-115.95,58.01,51,4,8.97
162,Shu,KZ,2023-02-09 04:27:54,43.5983,73.7614,31.87,95,100,5.82
163,Barrow,US,2023-02-09 04:28:31,71.2906,-156.7887,-7.58,71,100,0.0
164,Kerchevskiy,RU,2023-02-09 04:28:31,59.946,56.2884,24.73,92,100,8.16
165,Maracai,BR,2023-02-09 04:28:32,-22.6106,-50.6672,69.21,93,0,4.83
166,Ust-Nera,RU,2023-02-09 04:28:32,64.5667,143.2,-32.03,95,87,1.54
167,Sao Filipe,CV,2023-02-09 04:28:11,14.8961,-24.4956,69.08,75,58,7.09
168,New Norfolk,AU,2023-02-09 04:25:34,-42.7826,147.0587,70.92,40,98,1.99
169,Baruun-Urt,MN,2023-02-09 04:28:32,46.6806,113.2792,15.8,79,100,9.8
170,Gornopravdinsk,RU,2023-02-09 04:28:33,60.05,69.9,4.55,99,100,7.11
171,Yarmolyntsi,UA,2023-02-09 04:28:33,49.1924,26.8373,13.55,94,16,4.5
172,Zhigansk,RU,2023-02-09 04:28:33,66.7697,123.3711,-40.72,95,100,10.2
173,Kieta,PG,2023-02-09 04:28:34,-6.2167,155.6333,84.61,70,100,7.11
174,Nanguneri,IN,2023-02-09 04:28:34,8.4933,77.6581,78.01,60,27,8.79
175,Tigil,RU,2023-02-09 04:28:34,57.8,158.6667,-1.98,92,100,4.03
176,Lodja,CD,2023-02-09 04:26:32,-3.4833,23.4333,67.91,95,100,3.15
177,Jiazi,CN,2023-02-09 04:28:35,22.8779,116.067,65.61,79,100,15.59
178,Gachala,CO,2023-02-09 04:28:35,4.6924,-73.5204,61.72,88,98,1.54
179,Makakilo City,US,2023-02-09 04:28:35,21.3469,-158.0858,75.52,57,0,12.66
180,Arraial Do Cabo,BR,2023-02-09 04:28:30,-22.9661,-42.0278,75.06,88,0,2.3
181,Sao Jose Da Coroa Grande,BR,2023-02-09 04:27:38,-8.8978,-35.1478,77.61,81,94,5.35
182,Krishnarajasagara,IN,2023-02-09 04:29:36,12.4089,76.5797,76.93,53,99,3.44
183,Toyooka,JP,2023-02-09 04:29:36,35.5333,134.8333,42.85,60,75,8.05
184,Vestmannaeyjar,IS,2023-02-09 04:25:41,63.4427,-20.2734,29.48,57,100,33.71
185,Maarianhamina,AX,2023-02-09 04:29:37,60.0973,19.9348,35.46,69,0,21.85
